,Active Players (66),Pos.,Base Salary,Signing Bonus,Roster Bonus,Option Bonus,Workout Bonus,Restruc. Bonus,Misc.,Dead Cap,Cap Hit,Cap %
237,Owamagbe Odighizuwa ,DE,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.35
238,Matt Milano ,OLB,555000.0,65376.0,0.0,0.0,0.0,0.0,0.0,196130.0,620376.0,0.34
239,Nathan Peterman ,QB,555000.0,59874.0,0.0,0.0,0.0,0.0,0.0,179625.0,614874.0,0.34
240,Tanner Vallejo ,OLB,555000.0,38449.0,0.0,0.0,0.0,0.0,0.0,115350.0,593449.0,0.33
241,Breon Borders ,CB,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
242,Nordly Capi ,OLB,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
243,Reid Ferguson ,LS,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
244,Deon Lacey ,OLB,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
245,Dean Marlowe ,SS,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
246,Conor McDermott ,T,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
247,Lafayette Pitts ,CB,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
248,Brandon Reilly ,WR,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
249,De'Ondre Wesley ,G,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
250,Xavier Woodson-Luster ,ILB,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
251,Eddie Yarbrough ,DE,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.30
252,Keith Towbridge ,TE,480000.0,2500.0,0.0,0.0,0.0,0.0,0.0,5000.0,482500.0,0.26
253,Cory Carter ,P,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
254,Jason Croom ,TE,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
255,Malachi Dupre ,WR,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
256,Aaron Green ,T,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
257,Rickey Hatley ,DT,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
258,Josh James ,T,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
259,Marquavius Lewis ,DT,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
260,Adam Redmond ,G,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
261,Terrence Fede ,DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
263,Cam Newton ,QB,14500000.0,4500000.0,0.0,2000000.0,500000.0,0.0,0.0,15000000.0,21500000.0,11.84
264,Kawann Short ,DT,12500000.0,4000000.0,0.0,0.0,500000.0,0.0,0.0,28500000.0,17000000.0,9.36
265,Luke Kuechly ,ILB,7600059.0,3800000.0,0.0,1200000.0,0.0,0.0,500000.0,11200000.0,13100059.0,7.22
266,Ryan Kalil ,C,4500000.0,1000000.0,2375000.0,0.0,250000.0,1779000.0,0.0,4279000.0,9904000.0,5.46
267,Greg Olsen ,TE,6500000.0,3000000.0,0.0,0.0,250000.0,0.0,0.0,3000000.0,9750000.0,5.37
268,Mario Addison ,DE,6250000.0,2666666.0,500000.0,0.0,250000.0,0.0,0.0,5333334.0,9666666.0,5.32
269,Thomas Davis ,OLB,3500000.0,2250000.0,703125.0,0.0,250000.0,1000000.0,0.0,4250000.0,7703125.0,4.24
270,Trai Turner ,G,4703000.0,3000000.0,0.0,0.0,0.0,0.0,0.0,16703000.0,7703000.0,4.24
271,Matt Kalil ,LT,1000000.0,2400000.0,750000.0,0.0,250000.0,2500000.0,0.0,20600000.0,6900000.0,3.80
272,Dontari Poe ,DT,800000.0,3333333.0,600000.0,0.0,600000.0,0.0,0.0,10800000.0,5333333.0,2.94
273,Torrey Smith ,WR,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,2.75
274,Julius Peppers ,DE,2250000.0,2500000.0,0.0,0.0,250000.0,0.0,0.0,0.0,5000000.0,2.75
275,Captain Munnerlyn ,CB,1900000.0,1500000.0,437500.0,0.0,100000.0,0.0,0.0,6400000.0,3937500.0,2.17
276,Christian McCaffrey ,RB,1248695.0,2669782.0,0.0,0.0,0.0,0.0,0.0,14106521.0,3918477.0,2.16
277,Russell Shepard ,WR,2300000.0,700000.0,375000.0,0.0,150000.0,0.0,0.0,1400000.0,3525000.0,1.94
278,Graham Gano ,K,1850000.0,1537500.0,0.0,0.0,50000.0,0.0,0.0,8000000.0,3437500.0,1.89
279,Shaq Thompson ,OLB,936000.0,1166586.0,700190.0,0.0,0.0,0.0,0.0,1166586.0,2802776.0,1.54
280,Mike Adams ,SS,1500000.0,325000.0,500000.0,0.0,100000.0,0.0,0.0,475000.0,2425000.0,1.34
281,Vernon Butler ,DT,1213319.0,1076639.0,0.0,0.0,0.0,0.0,0.0,4961576.0,2289958.0,1.26
282,Daryl Williams ,RT,1907000.0,139280.0,0.0,0.0,0.0,0.0,0.0,139280.0,2046280.0,1.13
283,Devin Funchess ,WR,1087850.0,568799.0,0.0,0.0,100000.0,0.0,0.0,568799.0,1756649.0,0.97
284,Curtis Samuel ,WR,758349.0,708397.0,0.0,0.0,0.0,0.0,0.0,2883540.0,1466746.0,0.81
285,Kyle Love ,DT,915000.0,100000.0,160000.0,0.0,25000.0,0.0,0.0,0.0,1200000.0,0.66
286,Wes Horton ,DE,900000.0,0.0,240000.0,0.0,60000.0,0.0,0.0,40000.0,1200000.0,0.66
287,Colin Jones ,FS,1100000.0,0.0,0.0,0.0,75000.0,0.0,0.0,0.0,1175000.0,0.65
288,Fozzy Whittaker ,RB,1100000.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,1150000.0,0.63
289,James Bradberry ,CB,810076.0,270152.0,0.0,0.0,0.0,0.0,0.0,540304.0,1080228.0,0.59
290,J.J. Jansen ,LS,915000.0,140000.0,0.0,0.0,0.0,0.0,0.0,420000.0,1055000.0,0.58
291,Taylor Moton ,T,654007.0,291028.0,0.0,0.0,0.0,0.0,0.0,1527091.0,945035.0,0.52
292,Ben Jacobs ,ILB,790000.0,50000.0,0.0,0.0,50000.0,0.0,0.0,50000.0,890000.0,0.49
293,Daeshon Hall ,DE,555000.0,215438.0,0.0,0.0,45000.0,0.0,0.0,646314.0,815438.0,0.45
294,Greg Van Roten ,G,705000.0,50000.0,0.0,0.0,25000.0,0.0,0.0,100000.0,780000.0,0.43
295,Cameron Artis-Payne ,RB,705000.0,41565.0,0.0,0.0,0.0,0.0,0.0,41565.0,746565.0,0.41
296,David Mayo ,OLB,705000.0,41565.0,0.0,0.0,0.0,0.0,0.0,41565.0,746565.0,0.41
297,Lorenzo Doss ,CB,705000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705000.0,0.39
298,Zach Moore ,DE,705000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705000.0,0.39
299,Jared Norris ,OLB,630000.0,6668.0,0.0,0.0,0.0,0.0,0.0,6668.0,636668.0,0.35
300,Damiere Byrd ,WR,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.35
301,Tyler Larsen ,C,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.35
302,Chris Manhertz ,TE,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.35
303,Michael Palardy ,K,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.35
304,Kevon Seymour ,CB,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.35
305,Dezmen Southward ,CB,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.35
306,Alex Armah ,FB,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.31
307,Zach Banner ,T,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.31
308,Blaine Clausell ,T,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.31
309,Demetrious Cox ,S,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.31
310,Bryan Cox Jr. ,DE,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.31
311,Garrett Gilbert ,QB,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.31
312,Drew Iddings ,DE,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.31
313,Zack Sanchez ,CB,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.31
314,Corn Elder ,CB,480000.0,69474.0,0.0,0.0,0.0,0.0,0.0,208425.0,549474.0,0.30
315,Cole Luke ,CB,480000.0,3333.0,0.0,0.0,0.0,0.0,0.0,6667.0,483333.0,0.27
316,Fred Ross ,WR,480000.0,3333.0,0.0,0.0,0.0,0.0,0.0,6667.0,483333.0,0.27
317,Rasheed Bailey ,WR,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
318,Evan Baylis ,TE,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
319,Richie Brown ,ILB,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
320,Austin Duke ,WR,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
321,Mose Frazier ,WR,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
322,Dorian Johnson ,G,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
323,Jamaal Jones ,WR,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
324,Efe Obada ,DE,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
325,Damien Parms ,S,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
326,Kent Taylor ,TE,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.26
327,Ross Cockrell ,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
328,LaDarius Gunter ,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
329,Da'Norris Searcy ,SS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
330,Amini Silatolu ,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
331,Jeremiah Sirles ,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
332,Jarius Wright ,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
334,Allen Robinson ,WR,4000000.0,2000000.0,5062500.0,0.0,0.0,0.0,0.0,18000000.0,11062500.0,7.10
335,Akiem Hicks ,DE,4500000.0,1500000.0,3500000.0,0.0,100000.0,0.0,0.0,13500000.0,9600000.0,6.16
336,Kyle Long ,G,2248158.0,1500000.0,5000000.0,0.0,100000.0,0.0,0.0,9500000.0,8848158.0,5.68
337,Prince Amukamara ,CB,3500000.0,1000000.0,3000000.0,0.0,0.0,0.0,0.0,18000000.0,7500000.0,4.81
338,Danny Trevathan ,ILB,5800000.0,1250000.0,0.0,0.0,100000.0,0.0,0.0,2500000.0,7150000.0,4.59
339,Mitchell Trubisky ,QB,555000.0,4813622.0,1229656.0,0.0,0.0,0.0,0.0,23753802.0,6598278.0,4.23
340,Kyle Fuller ,CB,1000000.0,4500000.0,500000.0,0.0,500000.0,0.0,0.0,18000000.0,6500000.0,4.17
341,Dion Sims ,TE,6000000.0,333333.0,0.0,0.0,0.0,0.0,0.0,4666667.0,6333333.0,4.06
342,Bobby Massie ,RT,4250000.0,500000.0,1234375.0,0.0,100000.0,0.0,0.0,1500000.0,6084375.0,3.90
343,Charles Leno ,LT,4900000.0,900000.0,0.0,0.0,100000.0,0.0,0.0,8500000.0,5900000.0,3.79
344,Trey Burton ,TE,2800000.0,1875000.0,1000000.0,0.0,0.0,0.0,0.0,18000000.0,5675000.0,3.64
345,Taylor Gabriel ,WR,2500000.0,1000000.0,2000000.0,0.0,0.0,0.0,0.0,14000000.0,5500000.0,3.53
346,Kevin White ,WR,2693597.0,2576463.0,0.0,0.0,0.0,0.0,0.0,5270060.0,5270060.0,3.38
347,Leonard Floyd ,OLB,1884806.0,2419611.0,0.0,0.0,0.0,0.0,0.0,9326236.0,4304417.0,2.76
348,Cody Parkey ,K,1250000.0,562500.0,2000000.0,0.0,0.0,0.0,0.0,9000000.0,3812500.0,2.45
349,Aaron Lynch ,DE,2200000.0,1250000.0,218750.0,0.0,50000.0,0.0,0.0,1250000.0,3718750.0,2.39
350,Chase Daniel ,QB,2000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,5000000.0,3000000.0,1.93
351,Sam Acho ,OLB,1450000.0,250000.0,1000000.0,0.0,50000.0,0.0,0.0,2950000.0,2750000.0,1.76
352,Adrian Amos ,FS,1907000.0,58070.0,0.0,0.0,0.0,0.0,0.0,58070.0,1965070.0,1.26
353,Josh Bellamy ,WR,1907000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1907000.0,1.22
354,Bryce Callahan ,CB,1907000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1907000.0,1.22
355,Eddie Goldman ,DT,1210407.0,598876.0,0.0,0.0,0.0,0.0,0.0,598876.0,1809283.0,1.16
356,Pat O'Donnell ,P,1000000.0,500000.0,0.0,0.0,0.0,0.0,0.0,500000.0,1500000.0,0.96
357,Eric Kush ,G,1400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400000.0,0.90
358,Adam Shaheen ,TE,733661.0,609643.0,0.0,0.0,0.0,0.0,0.0,2562591.0,1343304.0,0.86
359,Bradley Sowell ,LT,850000.0,300000.0,0.0,0.0,50000.0,0.0,0.0,850000.0,1200000.0,0.77
360,Cody Whitehair ,G,834051.0,318103.0,0.0,0.0,0.0,0.0,0.0,636206.0,1152154.0,0.74
361,Hroniss Grasu ,C,799500.0,190480.0,0.0,0.0,0.0,0.0,0.0,190480.0,989980.0,0.64
362,Jonathan Bullard ,DE,718000.0,206630.0,0.0,0.0,0.0,0.0,0.0,413260.0,924630.0,0.59
363,Daniel Brown ,TE,705000.0,70000.0,137500.0,0.0,0.0,0.0,0.0,70000.0,912500.0,0.59
364,Tyler Bray ,QB,705000.0,45000.0,45000.0,0.0,0.0,0.0,0.0,45000.0,795000.0,0.51
365,Nick Kwiatkoski ,ILB,630000.0,143780.0,0.0,0.0,0.0,0.0,0.0,287560.0,773780.0,0.50
366,Deon Bush ,S,630000.0,131554.0,0.0,0.0,0.0,0.0,0.0,263110.0,761554.0,0.49
367,Deiondre' Hall ,CB,630000.0,127722.0,0.0,0.0,0.0,0.0,0.0,383169.0,757722.0,0.49
368,John Timu ,ILB,705000.0,45000.0,0.0,0.0,0.0,0.0,0.0,45000.0,750000.0,0.48
369,Eddie Jackson ,S,555000.0,166449.0,0.0,0.0,0.0,0.0,0.0,499348.0,721449.0,0.46
370,Tarik Cohen ,RB,555000.0,158914.0,0.0,0.0,0.0,0.0,0.0,476744.0,713914.0,0.46
371,Jonathan Anderson ,ILB,705000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705000.0,0.45
372,Michael Burton ,FB,705000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705000.0,0.45
373,Howard Jones ,OLB,705000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705000.0,0.45
374,Jordan Howard ,RB,630000.0,62005.0,0.0,0.0,0.0,0.0,0.0,124012.0,692005.0,0.44
375,Ben Braunecker ,TE,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.40
376,DeAndre Houston-Carson ,S,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.40
377,Crevon LeBlanc ,CB,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.40
378,Roy Robertson-Harris ,DE,555000.0,2334.0,0.0,0.0,0.0,0.0,0.0,2334.0,557334.0,0.36
379,Travis Averill ,T,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.36
380,Demarcus Ayers ,WR,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.36
381,Rashaad Coward ,DT,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.36
382,Tanner Gentry ,WR,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.36
383,Doran Grant ,CB,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.36
384,Isaiah Irving ,OLB,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.36
385,Cameron Lee ,G,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.36
386,Taquan Mizzell ,RB,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.36
387,Colin Thompson ,TE,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.36
388,Jordan Morgan ,G,480000.0,74009.0,0.0,0.0,0.0,0.0,0.0,222029.0,554009.0,0.36
389,Jonathan Mincy ,CB,480000.0,5000.0,0.0,0.0,0.0,0.0,0.0,30000.0,485000.0,0.31
390,Brandon Greene ,T,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.31
391,MeKale McKay ,WR,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.31
392,Will Pericak ,DT,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.31
393,Marcus Cooper ,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
394,Benny Cunningham ,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
395,Sherrick McManis ,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
396,Patrick Scales ,LS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
397,Earl Watford ,RT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
399,Andy Dalton ,QB,13700000.0,2400000.0,0.0,0.0,200000.0,0.0,0.0,2400000.0,16300000.0,9.07
400,A.J. Green ,WR,10550000.0,3000000.0,0.0,0.0,200000.0,0.0,0.0,6000000.0,13750000.0,7.65
401,Cordy Glenn ,LT,9250000.0,0.0,2000000.0,0.0,0.0,0.0,0.0,10000000.0,11250000.0,6.26
402,Dre Kirkpatrick ,CB,4750000.0,1400000.0,3218750.0,0.0,200000.0,0.0,0.0,8600000.0,9568750.0,5.33
403,Geno Atkins ,DT,9250000.0,0.0,0.0,0.0,300000.0,0.0,0.0,0.0,9550000.0,5.32
404,Vontaze Burfict ,OLB,3810000.0,950000.0,3406250.0,0.0,500000.0,0.0,0.0,2850000.0,8666250.0,4.82
405,Darqueze Dennard ,CB,8526000.0,0.0,0.0,0.0,0.0,0.0,0.0,8526000.0,8526000.0,4.75
406,Carlos Dunlap ,DE,7000000.0,0.0,0.0,0.0,300000.0,0.0,0.0,0.0,7300000.0,4.06
407,George Iloka ,FS,4800000.0,600000.0,500000.0,0.0,300000.0,0.0,0.0,1800000.0,6200000.0,3.45
408,Michael Johnson ,DE,4550000.0,1125000.0,187500.0,0.0,250000.0,0.0,0.0,1125000.0,6112500.0,3.40
409,Clint Boling ,G,4550000.0,500000.0,200000.0,0.0,200000.0,0.0,0.0,1000000.0,5450000.0,3.03
410,Giovani Bernard ,RB,3100000.0,750000.0,200000.0,0.0,200000.0,0.0,0.0,1500000.0,4250000.0,2.37
411,Tyler Eifert ,TE,1000000.0,3000000.0,125000.0,0.0,0.0,0.0,0.0,3000000.0,4125000.0,2.30
412,Shawn Williams ,SS,3200000.0,400000.0,171875.0,0.0,300000.0,0.0,0.0,1200000.0,4071875.0,2.27
413,Brandon LaFell ,WR,2550000.0,0.0,1250000.0,0.0,200000.0,0.0,0.0,1000000.0,4000000.0,2.23
414,Preston Brown ,ILB,1000000.0,2000000.0,0.0,0.0,1000000.0,0.0,0.0,2000000.0,4000000.0,2.23
415,John Ross ,WR,1242994.0,2646975.0,0.0,0.0,0.0,0.0,0.0,14003888.0,3889969.0,2.17
416,Cedric Ogbuehi ,LT,1706684.0,1260579.0,0.0,0.0,0.0,0.0,0.0,1684473.0,2967263.0,1.65
417,Vincent Rey ,ILB,2250000.0,0.0,175000.0,0.0,300000.0,0.0,0.0,0.0,2725000.0,1.52
418,William Jackson ,CB,1332331.0,1314662.0,0.0,0.0,0.0,0.0,0.0,1332331.0,2646993.0,1.47
419,Chris Baker ,DT,1500000.0,300000.0,481250.0,0.0,150000.0,0.0,0.0,300000.0,2431250.0,1.35
420,Ryan Hewitt ,FB,1800000.0,375000.0,81250.0,0.0,100000.0,0.0,0.0,750000.0,2356250.0,1.31
421,Kevin Huber ,P,1400000.0,350000.0,500000.0,0.0,50000.0,0.0,0.0,1050000.0,2300000.0,1.28
422,Tyler Kroft ,TE,1897000.0,161944.0,0.0,0.0,10000.0,0.0,0.0,161944.0,2068944.0,1.15
423,Josh Shaw ,CB,1907000.0,123431.0,0.0,0.0,0.0,0.0,0.0,123431.0,2030431.0,1.13
424,T.J. Johnson ,C,1525000.0,175000.0,0.0,0.0,150000.0,0.0,0.0,175000.0,1850000.0,1.03
425,Matt Barkley ,QB,1000000.0,250000.0,175000.0,0.0,0.0,0.0,0.0,500000.0,1425000.0,0.79
426,Jake Fisher ,LT,965884.0,339459.0,0.0,0.0,50000.0,0.0,0.0,339459.0,1355343.0,0.75
427,Joe Mixon ,RB,712735.0,525940.0,0.0,0.0,0.0,0.0,0.0,2290558.0,1238675.0,0.69
428,Tyler Boyd ,WR,787179.0,324358.0,0.0,0.0,50000.0,0.0,0.0,648716.0,1161537.0,0.65
429,Clark Harris ,LS,1015000.0,45000.0,0.0,0.0,10000.0,0.0,0.0,0.0,1070000.0,0.60
430,Bobby Hart ,RT,705000.0,50000.0,200000.0,0.0,0.0,0.0,0.0,50000.0,955000.0,0.53
431,Jordan Willis ,DE,628000.0,226100.0,0.0,0.0,0.0,0.0,0.0,678300.0,854100.0,0.48
432,Nick Vigil ,OLB,630000.0,173907.0,0.0,0.0,25000.0,0.0,0.0,347815.0,828907.0,0.46
433,Randy Bullock ,K,790000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790000.0,0.44
434,Andrew Billings ,DT,630000.0,133961.0,0.0,0.0,0.0,0.0,0.0,267923.0,763961.0,0.43
435,C.J. Uzomah ,TE,705000.0,53192.0,0.0,0.0,0.0,0.0,0.0,53192.0,758192.0,0.42
436,Carl Lawson ,OLB,555000.0,163153.0,0.0,0.0,0.0,0.0,0.0,489461.0,718153.0,0.40
437,Keivarae Russell ,CB,680000.0,0.0,0.0,0.0,25000.0,0.0,0.0,0.0,705000.0,0.39
438,Josh Malone ,WR,555000.0,149810.0,0.0,0.0,0.0,0.0,0.0,449431.0,704810.0,0.39
439,Christian Westerman ,G,630000.0,57924.0,0.0,0.0,0.0,0.0,0.0,115848.0,687924.0,0.38
440,Cody Core ,WR,630000.0,31983.0,0.0,0.0,0.0,0.0,0.0,63966.0,661983.0,0.37
441,Ryan Glasgow ,DT,555000.0,104912.0,0.0,0.0,0.0,0.0,0.0,314736.0,659912.0,0.37
442,Clayton Fejedelem ,S,630000.0,15887.0,0.0,0.0,0.0,0.0,0.0,31776.0,645887.0,0.36
443,Alex Erickson ,WR,630000.0,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0,633000.0,0.35
444,Carl Bradford ,OLB,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.35
445,Jeff Driskel ,QB,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.35
446,Robenson Therezie ,FS,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.35
447,Jordan Evans ,ILB,555000.0,39126.0,0.0,0.0,0.0,0.0,0.0,117380.0,594126.0,0.33
448,Cethan Carter ,TE,555000.0,3333.0,0.0,0.0,0.0,0.0,0.0,6667.0,558333.0,0.31
449,Brandon Bell ,OLB,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.31
450,Brian Hill ,RB,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.31
451,Trey Hopkins ,G,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.31
452,Tony McRae ,CB,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.31
453,Hardy Nickerson Jr. ,ILB,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.31
454,Alex Redmond ,G,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.31
455,Josh Tupou ,DT,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.31
456,Jarveon Williams ,RB,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.31
457,Brandon Wilson ,RB,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,0.31
458,Mason Schreck ,TE,480000.0,16067.0,0.0,0.0,0.0,0.0,0.0,48203.0,496067.0,0.28
459,Jonathan Brown ,K,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.27
460,Tre Carson ,RB,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.27
461,Connor Harris ,FB,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.27
462,Javarius Leamon ,T,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.27
463,Justin Murray ,T,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.27
464,Oni Omoile ,G,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.27
465,Scott Orndoff ,TE,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.27
466,Kent Perkins ,G,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.27
467,Sojourn Shelton ,CB,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.27
468,Levonte Whitfield ,WR,480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,0.27
470,Tyrod Taylor ,QB,10000000.0,0.0,6000000.0,0.0,0.0,0.0,0.0,6000000.0,16000000.0,9.02
471,Jarvis Landry ,WR,15982000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15982000.0,9.01
472,Kevin Zeitler ,G,10000000.0,2400000.0,0.0,0.0,0.0,0.0,0.0,23100000.0,12400000.0,6.99
473,Jamie Collins ,OLB,10650000.0,1250000.0,150000.0,0.0,100000.0,0.0,0.0,14400000.0,12150000.0,6.85
474,Myles Garrett ,DE,1847375.0,5064501.0,0.0,0.0,0.0,0.0,0.0,24882754.0,6911876.0,3.90
475,J.C. Tretter ,C,5000000.0,1500000.0,250000.0,0.0,0.0,0.0,0.0,6500000.0,6750000.0,3.81
